index,sentence,subsentence_detail,score_detail,fiscal_stance,fiscal_analysis,economic_condition,monetary_policy,other_policies,risk,no_topic,fiscal_stance_dum
20120225_1_11,"This could be achieved by lowering the target policy rate, for which room exists, and, as needed, further unconventional measures","└── lower 0.0 0.0 other_policies//
    └── measure 0 0.0 fiscal_analysis//
","{'polarity': [('lower', -1)], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20120225_1_10,"The ECB’s monetary policy should be highly accommodative, consistent with its mandate of ensuring price stability","└── accommodative 0 0.0 monetary_policy
","{'polarity': [('accommodative', 1)], 'degree': [('highly', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20120225_1_4,"Importantly, the type, scale, and timing of adjustment should not be the same, but depend on each country’s own circumstances, or efforts may become self-defeating","└── same 0.0 2.0 fiscal_stance
    ├── depend 0 0.0 //
    └── become 0 0.0 other_policies//
","{'polarity': [('adjustment', -1)], 'degree': [('importantly', 2.0)]}",4.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20120225_1_14,But this must be accompanied by macro- prudential and enhanced financial supervision where there are risks of overheating in some sectors (such as real estate).,"└── enhance 0.0 0.0 other_policies//
    └── be 0 0.0 //
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20120225_1_2,"ample liquidity and easy monetary policy, particularly in advanced economies","└── liquidity 0.0 0.0 fiscal_analysis
    └── policy 0 0.0 monetary_policy//
","{'polarity': [('ample', 1)], 'degree': [('particularly', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20120225_1_6,Liquidity and Monetary Policy,"└── policy 0 0.0 monetary_policy//
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20120225_1_3,and greater confidence in policymakers’ ability to act decisively,"└── confidence 0 0.0 fiscal_analysis
","{'polarity': [('confidence', 1)], 'degree': [('greater', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20120225_1_12,"Also, the ECB should continue to provide liquidity and stay fully engaged in securities purchases to help improve the prospects for financial stability","└── continue 0.0 0.0 fiscal_analysis
    └── stay 0 0.0 fiscal_analysis//
","{'polarity': [('improve', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20120225_1_9,Targeted programs to ease credit constraints would be also useful where the transmission mechanism is impaired,,"{'polarity': [('ease', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20120225_1_8,"If downside risks materialize, the Federal Reserve, Bank of England, and Bank of Japan should stand ready to expand unconventional support","└── stand 0.0 0.0 other_policies
    ├── materialize 0 0.0 risk,fiscal_analysis//
    └── bank 0 0.0 //
","{'polarity': [('downside', -1), ('expand', 1), ('support', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20120225_1_7,"Monetary policy should continue to support growth, as inflation expectations remain anchored and unemployment is high","└── continue 0.0 0.0 monetary_policy,other_policies
    └── remain 0.0 0.0 economic_condition//
        └── high 0 0.0 other_policies//
","{'polarity': [('support', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20120225_1_5,"Reestablishing confidence and resolving the current crisis requires a cohesive, comprehensive, and cooperative package of policies across the G-20","└── reestablish 0.0 0.0 other_policies
    ├── resolve 0 0.0 risk,fiscal_analysis//
    ├── comprehensive 0 0.0 other_policies//
    └── package 0 0.0 other_policies//
","{'polarity': [('confidence', 1), ('crisis', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20120225_1_13,"Where inflationary pressures are diminishing and fiscal fundamentals are weak, monetary policy can be eased","└── ease 0.0 0.0 monetary_policy
    └── diminish 0 0.0 //
        └── weak 0 0 fiscal_stance//
","{'polarity': [('ease', -1), ('diminish', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_13,"Sharp declines in food and fuel prices have provided the room for central banks in many of these economies to lower interest rates, and they have been appropriately cautious in order to avoid disorderly exchange rate moves or triggering capital outflows","└── provide 0.0 0.0 fiscal_analysis
    └── cautious 0.0 0.0 fiscal_analysis//
        └── avoid 0.0 0.0 other_policies//
            └── outflow 0 0.0 //
","{'polarity': [('decline', -1), ('cautious', -1)], 'degree': [('sharp', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_10,"The Fund’s financial stress indices for the major advanced economies have all declined sharply, with some falling below pre-Lehman levels, although they remain significantly elevated relative to levels prior to the crisis","└── have 0.0 0.0 fiscal_analysis
    └── decline 0.0 0.0 fiscal_analysis
        └── remain 0 0.0 //
","{'polarity': [('decline', -1), ('fall', -1), ('below', -1), ('elevated', 1), ('crisis', -1)], 'degree': [('sharply', 2.0), ('significantly', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_8,"While the size of central bank balance sheets has come off their late 2008 highs, as short-term liquidity support to banks has been partly unwound, the Federal Reserve and Bank of England’s balance sheets are now expanding again on the back of massive asset purchases","└── expand 0.0 0.0 monetary_policy
    └── come 0.0 0.0 monetary_policy//
        └── unwound 0 0.0 //
","{'polarity': [('expand', 1), ('support', 1)], 'degree': [('partly', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_16,"Looking forward, the appreciation of exchange rates since the first quarter will help support domestic demand, consistent with broader need to rebalance the global economy towards higher consumption in those economies that had accumulated reserves before the financial crisis","└── help 0.0 0.0 other_policies
    ├── look 0 0.0 //
    └── accumulate 0 0.0 fiscal_analysis
","{'polarity': [('appreciation', 1), ('support', 1), ('higher', 1), ('crisis', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_26,Monetary policy frameworks will also need to pay renewed attention to the role of asset prices and financial stability in the pursuit of their core mandates,"└── need 0.0 0.0 monetary_policy,other_policies
    └── stability 0 0.0 other_policies//
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_3,"However, the impact of policy rates reductions on credit conditions, including notably on borrowing rates, has been limited by financial disruptions that have weakened the monetary transmission mechanism, with banks continuing to tighten lending standards, albeit at a slower pace more recently","└── limit 0.0 0.0 other_policies
    └── weaken 0 0.0 monetary_policy
","{'polarity': [('limit', -1), ('reduction', -1), ('disruption', -1), ('weaken', -1), ('tighten', -1), ('slower', -1)], 'degree': [('notably', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_24,Short-term credit operations—where the scale of intervention is determined by private demand—should unwind naturally as market conditions normalize,"└── unwind 0.0 0.0 fiscal_analysis
    └── normalize 0 0.0 //
","{'polarity': [('unwind', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_19,"Although short-term policy requirements remain paramount, as signs of an economic turnaround in the global economy become more prevalent, markets have begun to express their concern about the future ramifications of unprecedented policy actions and massive public intervention","└── begin 0.0 0.0 fiscal_analysis
    ├── remain 0.0 0 fiscal_stance,other_policies//
    │   └── become 0 0.0 other_policies//
    └── intervention 0 0.0 fiscal_analysis//
","{'polarity': [('concern', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_25,"The unwinding of medium- and long-term asset purchases is likely to be more gradual, and new instruments may be required to re-absorb liquidity in a manner that balances the risks to economic growth and price stability","└── likely 0.0 -0.25 fiscal_stance
    └── require 0.0 0.0 other_policies//
        └── balance 0.0 0.0 economic_condition
            └── stability 0 0.0 fiscal_analysis,other_policies//
","{'polarity': [('unwind', -1)], 'degree': [('likely', 0.5), ('gradual', 0.5)]}",-0.5,0.0,0.0,0.0,0.0,0.0,0,1.0
20090708_1_5,Monetary policy should remain supportive until a sustained recovery takes hold,"└── remain 0.0 0.0 monetary_policy
    └── take 0 0.0 //
","{'polarity': [('supportive', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_23,Appropriate sequencing is important for an orderly withdrawal,"└── important 0 0.0 fiscal_analysis
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_20,"To unwind policies in an orderly manner and reassure markets, policy makers will need to develop (and communicate) plans that achieve timely and smooth exits for extraordinary monetary, fiscal, and financial sector interventions, while being careful to avoid a premature withdrawal of support that could set back the healing process and the incipient recovery","└── need 0.0 -1 fiscal_stance
    ├── unwind 0.0 0.0 other_policies//
    │   └── reassure 0 0.0 //
    ├── plan 0 0.0 fiscal_analysis
    ├── intervention 0 0.0 other_policies//
    └── careful 0.0 0.0 //
        └── set 0.0 0.0 other_policies
            └── recovery 0 0.0 economic_condition//
","{'polarity': [('unwind', -1), ('exit', -1), ('support', 1)], 'degree': []}",-2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20090708_1_18,"Developing clear and effective exit strategies from exceptional policy actions will be central to ensure a smooth return to normal market functioning, to safeguard the sustainability of public finances, and to contain concerns about inflation","└── central 0.0 -1 fiscal_stance
    ├── safeguard 0 0.0 fiscal_analysis//
    └── contain 0 0.0 economic_condition//
","{'polarity': [('exit', -1), ('sustainability', -1), ('contain', -1), ('concern', -1)], 'degree': []}",-2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20090708_1_14,"Large international reserves have provided scope, in some cases, to counter exchange rate volatility and sustain the availability of foreign currency funding, for example for trade finance","└── provide 0.0 0.0 fiscal_analysis
    └── counter 0.0 0.0 other_policies//
        └── sustain 0 0.0 fiscal_analysis,other_policies//
","{'polarity': [('volatility', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_22,"To balance inflation concerns—particularly in conjunction with the large increase in government indebtedness and central bank balance sheets—and the risk that liquidity is prematurely withdrawn while the nascent recovery is still fragile, monetary authorities will need to communicate clearly the objectives and the tools of their unconventional policies, as well as their exit strategies","└── need -1.0 0.0 monetary_policy
    ├── balance 0.0 0.0 //
    │   ├── sheet 0 0.0 monetary_policy//
    │   └── risk 0 0.0 //
    │       └── fragile 0 0 fiscal_stance//
    ├── tool 0 0.0 monetary_policy,other_policies//
    └── strategy 0 -1 fiscal_stance,other_policies//
","{'polarity': [('concern', -1), ('increase', 1), ('exit', -1)], 'degree': [('particularly', 2.0)]}",0.0,0.0,0.0,-1.0,0.0,0.0,0,0.0
20090708_1_15,"However, reserve stockpiles have been reduced, leaving less room for maneuver","└── reduce 0 0.0 fiscal_analysis
","{'polarity': [('reduce', -1)], 'degree': [('less', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_21,Central banks will need to devise plans to exit from unconventional measures to ensure a smooth return to private intermediation and to forestall concerns that inflation could rise rapidly,"└── ensure 0.0 0.0 fiscal_analysis
    └── forestall 0.0 0.0 fiscal_analysis//
        └── rise 0 0.0 economic_condition
","{'polarity': [('exit', -1), ('concern', -1), ('rise', 1)], 'degree': [('rapidly', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20090708_1_2,"With the exception of the ECB (which cut its refinancing rate further by 25 basis points to one percent in early May), major advanced country central banks are now effectively at the lower bound for policy rates","└── bind 0.0 0.0 monetary_policy,other_policies
    └── may 0 0.0 fiscal_analysis
","{'polarity': [('cut', -1)], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_11,3 Provision of guarantees on bank funding and expanded liquidity facilities have helped reduce tail risks that the liquidity shock could have triggered cascading insolvencies in the financial sector,"└── help 0.0 0.0 fiscal_analysis
    ├── facility 0 0.0 fiscal_analysis//
    └── reduce 0.0 0.0 other_policies
        └── trigger 0 0.0 other_policies
","{'polarity': [('expand', 1), ('reduce', -1), ('shock', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_17,"Also, authorities will need to remain vigilant against the prospect of deteriorating credit quality emerging as a result of the monetary policy easing undertaken so far","└── need 0 0.0 monetary_policy
","{'polarity': [('deteriorate', -1), ('ease', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090708_1_6,"Where room exists, policy rates should be cut further, and central banks should signal that interest rates will remain low until a durable recovery is in sight","└── cut 0.0 0.0 other_policies
    ├── exist 0 0.0 fiscal_analysis//
    └── signal 0.0 0.0 monetary_policy//
        └── remain 0.0 0.0 
            └── sight 0 0.0 //
","{'polarity': [('cut', -1)], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
